Stimulus,Repetition,TrialNumber,SpikeTimes
9,57,537,0.0246
9,57,537,0.03224
9,57,537,0.03462
9,57,537,0.04222
9,57,537,0.045
9,57,537,0.04704
9,57,537,0.04828
9,57,537,0.09388
9,57,537,0.09808
9,58,538,0.00318
9,58,538,0.00424
9,58,538,0.00542
9,58,538,0.01104
9,58,538,0.01258
9,58,538,0.01722
9,58,538,0.0284
9,58,538,0.03066
9,58,538,0.0341
9,58,538,0.03788
9,58,538,0.04158
9,58,538,0.04436
9,58,538,0.04708
9,58,538,0.0493
9,59,539,0.0043
9,59,539,0.00522
9,59,539,0.0105
9,59,539,0.01212
9,59,539,0.01396
9,59,539,0.02232
9,59,539,0.0248
9,59,539,0.02772
9,59,539,0.03578
9,59,539,0.04058
9,59,539,0.08462
9,59,539,0.09802
9,59,539,0.09894
9,60,540,0.00418
9,60,540,0.00502
9,60,540,0.00718
9,60,540,0.00836
9,60,540,0.00928
9,60,540,0.02266
9,60,540,0.02812
9,60,540,0.03208
9,60,540,0.03806
9,60,540,0.04162
9,60,540,0.04372
9,60,540,0.04484
9,60,540,0.048
10,1,541,0.00242
10,1,541,0.00482
10,1,541,0.00884
10,1,541,0.00958
10,1,541,0.0105
10,1,541,0.01264
10,1,541,0.01354
10,1,541,0.01442
10,1,541,0.01908
10,1,541,0.02066
10,1,541,0.02506
10,1,541,0.0266
10,1,541,0.02984
10,1,541,0.0342
10,1,541,0.0359
10,1,541,0.03676
10,1,541,0.04314
10,1,541,0.0485
10,1,541,0.05042
10,2,542,0.00296
10,2,542,0.00382
10,2,542,0.00472
10,2,542,0.00978
10,2,542,0.01278
10,2,542,0.01366
10,2,542,0.01536
10,2,542,0.0165
10,2,542,0.01862
10,2,542,0.02132
10,2,542,0.02482
10,2,542,0.02732
10,2,542,0.02844
10,2,542,0.03028
10,2,542,0.034
10,2,542,0.0362
10,2,542,0.0397
10,2,542,0.05106
10,3,543,0.00314
10,3,543,0.00396
10,3,543,0.00532
10,3,543,0.00644
10,3,543,0.00736
10,3,543,0.00998
10,3,543,0.0111
10,3,543,0.0163
10,3,543,0.0191
10,3,543,0.02432
10,3,543,0.02698
10,3,543,0.03216
10,3,543,0.03472
10,3,543,0.03552
10,3,543,0.0377
10,3,543,0.04496
10,3,543,0.06774
10,4,544,0.00286
10,4,544,0.00366
10,4,544,0.00572
10,4,544,0.00856
10,4,544,0.01058
10,4,544,0.01276
10,4,544,0.0147
10,4,544,0.01838
10,4,544,0.02112
10,4,544,0.0229
10,4,544,0.02942
10,4,544,0.03036
10,4,544,0.03336
10,4,544,0.0363
10,4,544,0.03946
10,4,544,0.04314
10,4,544,0.04934
10,4,544,0.09242
10,5,545,0.0032
10,5,545,0.00416
10,5,545,0.00516
10,5,545,0.0064
10,5,545,0.0074
10,5,545,0.01752
10,5,545,0.01882
10,5,545,0.01972
10,5,545,0.02642
10,5,545,0.03014
10,5,545,0.03562
10,5,545,0.03874
10,5,545,0.04724
10,5,545,0.09582
10,6,546,0.0031
10,6,546,0.00444
10,6,546,0.0066
10,6,546,0.01434
10,6,546,0.01648
10,6,546,0.01942
10,6,546,0.02214
10,6,546,0.028
10,6,546,0.03256
10,6,546,0.03388
10,6,546,0.04072
10,6,546,0.04284
10,6,546,0.04406
10,6,546,0.04682
10,6,546,0.08676
10,7,547,0.00292
10,7,547,0.00378
10,7,547,0.0062
10,7,547,0.0077
10,7,547,0.01402
10,7,547,0.01554
10,7,547,0.0169
10,7,547,0.02178
10,7,547,0.02262
10,7,547,0.02636
10,7,547,0.02738
10,7,547,0.02952
10,7,547,0.0394
10,7,547,0.0495
10,7,547,0.08448
10,8,548,0.00308
10,8,548,0.00392
10,8,548,0.00544
10,8,548,0.00664
10,8,548,0.01004
10,8,548,0.0148
10,8,548,0.01674
10,8,548,0.01878
10,8,548,0.01974
10,8,548,0.02308
10,8,548,0.02596
10,8,548,0.02706
10,8,548,0.02872
10,8,548,0.03088
10,8,548,0.03642
10,8,548,0.04192
10,8,548,0.0442
10,8,548,0.04522
10,8,548,0.05108
10,9,549,0.00272
10,9,549,0.00364
10,9,549,0.00768
10,9,549,0.01034
10,9,549,0.0117
10,9,549,0.01262
10,9,549,0.0135
10,9,549,0.0169
10,9,549,0.0185
10,9,549,0.02762
10,9,549,0.03078
10,9,549,0.03182
10,9,549,0.03302
10,9,549,0.03492
10,9,549,0.0376
10,9,549,0.04256
10,9,549,0.04872
10,9,549,0.05174
10,9,549,0.09826
10,10,550,0.00306
10,10,550,0.0041
10,10,550,0.0051
10,10,550,0.00802
10,10,550,0.01034
10,10,550,0.01138
10,10,550,0.01996
10,10,550,0.02528
10,10,550,0.0274
10,10,550,0.02848
10,10,550,0.03782
10,10,550,0.03938
10,10,550,0.04456
10,10,550,0.0469
10,10,550,0.04876
10,11,551,0.00308
10,11,551,0.004
10,11,551,0.00604
10,11,551,0.00726
10,11,551,0.00966
10,11,551,0.01288
10,11,551,0.01394
10,11,551,0.0163
10,11,551,0.02272
10,11,551,0.03426
10,11,551,0.03744
10,11,551,0.0458
10,11,551,0.0473
10,11,551,0.05008
10,12,552,0.00264
10,12,552,0.00452
10,12,552,0.00554
10,12,552,0.00858
10,12,552,0.0124
10,12,552,0.02196
10,12,552,0.02412
10,12,552,0.02612
10,12,552,0.02974
10,12,552,0.0317
10,12,552,0.03786
10,12,552,0.04004
10,12,552,0.04162
10,12,552,0.0505
10,12,552,0.05142
10,12,552,0.09064
10,13,553,0.00254
10,13,553,0.00428
10,13,553,0.00618
10,13,553,0.0078
10,13,553,0.01434
10,13,553,0.01862
10,13,553,0.0197
10,13,553,0.0208
10,13,553,0.024
10,13,553,0.02506
10,13,553,0.02668
10,13,553,0.03128
10,13,553,0.03734
10,13,553,0.04392
10,13,553,0.04812
10,13,553,0.04992
10,14,554,0.00284
10,14,554,0.00408
10,14,554,0.0086
10,14,554,0.0105
10,14,554,0.01304
10,14,554,0.01518
10,14,554,0.02254
10,14,554,0.02596
10,14,554,0.02864
10,14,554,0.031
10,14,554,0.0319
10,14,554,0.04236
10,14,554,0.04554
10,15,555,0.00362
10,15,555,0.00578
10,15,555,0.0075
10,15,555,0.00874
10,15,555,0.01144
10,15,555,0.01526
10,15,555,0.01858
10,15,555,0.0222
10,15,555,0.0253
10,15,555,0.0288
10,15,555,0.03046
10,15,555,0.03154
10,15,555,0.0332
10,15,555,0.0369
10,15,555,0.0385
10,15,555,0.03982
10,15,555,0.04606
10,15,555,0.0474
10,16,556,0.0027
10,16,556,0.0053
10,16,556,0.00624
10,16,556,0.00846
10,16,556,0.01276
10,16,556,0.0136
10,16,556,0.01698
10,16,556,0.01836
10,16,556,0.0245
10,16,556,0.02662
10,16,556,0.02754
10,16,556,0.0326
10,16,556,0.03988
10,16,556,0.04402
10,16,556,0.05054
10,17,557,0.00268
10,17,557,0.00386
10,17,557,0.00506
10,17,557,0.00622
10,17,557,0.00876
10,17,557,0.01732
10,17,557,0.02178
10,17,557,0.0232
10,17,557,0.0251
10,17,557,0.03352
10,17,557,0.03716
10,17,557,0.04236
10,17,557,0.04316
10,17,557,0.05058
10,17,557,0.09624
10,18,558,0.0027
10,18,558,0.00352
10,18,558,0.005
10,18,558,0.00836
10,18,558,0.0093
10,18,558,0.01192
10,18,558,0.01598
10,18,558,0.02868
10,18,558,0.03266
10,18,558,0.03732
10,18,558,0.0383
10,18,558,0.04766
10,18,558,0.0501
10,19,559,0.00268
10,19,559,0.00366
10,19,559,0.00668
10,19,559,0.0121
10,19,559,0.019
10,19,559,0.02278
10,19,559,0.02362
10,19,559,0.03326
10,19,559,0.03428
10,19,559,0.0361
10,19,559,0.03764
10,19,559,0.04118
10,19,559,0.05138
10,19,559,0.0892
10,20,560,0.00266
10,20,560,0.00424
10,20,560,0.0065
10,20,560,0.01064
10,20,560,0.01446
10,20,560,0.02036
10,20,560,0.02392
10,20,560,0.0264
10,20,560,0.02786
10,20,560,0.02978
10,20,560,0.03326
10,20,560,0.03564
10,20,560,0.0398
10,20,560,0.04206
10,20,560,0.05036
10,20,560,0.05126
10,20,560,0.07864
10,21,561,0.0022
10,21,561,0.0039
10,21,561,0.00754
10,21,561,0.00834
10,21,561,0.00984
10,21,561,0.01212
10,21,561,0.01432
10,21,561,0.01628
10,21,561,0.0208
10,21,561,0.02318
10,21,561,0.02764
10,21,561,0.0307
10,21,561,0.03496
10,21,561,0.03968
10,21,561,0.04294
10,21,561,0.04744
10,21,561,0.04842
10,22,562,0.00264
10,22,562,0.0036
10,22,562,0.0052
10,22,562,0.00612
10,22,562,0.01172
10,22,562,0.01604
10,22,562,0.01818
10,22,562,0.02314
10,22,562,0.02728
10,22,562,0.02868
10,22,562,0.03152
10,22,562,0.0435
10,22,562,0.04542
10,22,562,0.0482
10,22,562,0.0945
10,22,562,0.0973
10,23,563,0.00254
10,23,563,0.00366
10,23,563,0.00518
10,23,563,0.00796
10,23,563,0.01138
10,23,563,0.01466
10,23,563,0.0198
10,23,563,0.02068
10,23,563,0.02292
10,23,563,0.02374
10,23,563,0.02458
10,23,563,0.02766
10,23,563,0.03418
10,23,563,0.04054
10,23,563,0.04382
10,23,563,0.04898
10,23,563,0.04978
10,24,564,0.00278
10,24,564,0.00402
10,24,564,0.00508
10,24,564,0.00606
10,24,564,0.00838
10,24,564,0.00944
10,24,564,0.0157
10,24,564,0.0239
10,24,564,0.02512
10,24,564,0.02706
10,24,564,0.02854
10,24,564,0.03324
10,24,564,0.0371
10,24,564,0.04166
10,24,564,0.04998
10,25,565,0.00264
10,25,565,0.0035
10,25,565,0.00492
10,25,565,0.0059
10,25,565,0.0089
10,25,565,0.01296
10,25,565,0.01594
10,25,565,0.01728
10,25,565,0.02156
10,25,565,0.02468
10,25,565,0.02656
10,25,565,0.02876
10,25,565,0.0321
10,25,565,0.03532
10,25,565,0.04246
10,25,565,0.04538
10,25,565,0.04608
10,25,565,0.04896
10,26,566,0.00232
10,26,566,0.00396
10,26,566,0.0069
10,26,566,0.0095
10,26,566,0.01172
10,26,566,0.01386
10,26,566,0.01768
10,26,566,0.01946
10,26,566,0.02188
10,26,566,0.02302
10,26,566,0.03222
10,26,566,0.04046
10,26,566,0.04134
10,26,566,0.04248
10,26,566,0.05012
10,26,566,0.0777
10,27,567,0.00288
10,27,567,0.0048
10,27,567,0.00566
10,27,567,0.00738
10,27,567,0.00908
10,27,567,0.01146
10,27,567,0.01304
10,27,567,0.01804
10,27,567,0.02518
10,27,567,0.0292
10,27,567,0.03192
10,27,567,0.0388
10,27,567,0.0399
10,27,567,0.04358
10,27,567,0.04554
10,28,568,0.00234
10,28,568,0.00312
10,28,568,0.0054
10,28,568,0.00628
10,28,568,0.00976
10,28,568,0.0128
10,28,568,0.01436
10,28,568,0.01676
10,28,568,0.01762
10,28,568,0.02286
10,28,568,0.02902
10,28,568,0.03342
10,28,568,0.03494
10,28,568,0.03692
10,28,568,0.0411
10,28,568,0.05106
10,28,568,0.08158
10,29,569,0.0025
10,29,569,0.00508
10,29,569,0.00722
10,29,569,0.00856
10,29,569,0.0103
10,29,569,0.01142
10,29,569,0.01386
10,29,569,0.01482
10,29,569,0.0185
10,29,569,0.0213
10,29,569,0.02376
10,29,569,0.0289
10,29,569,0.0323
10,29,569,0.03356
10,29,569,0.04008
10,29,569,0.04162
10,29,569,0.04722
10,29,569,0.04918
10,30,570,0.0024
10,30,570,0.00444
10,30,570,0.00528
10,30,570,0.00718
10,30,570,0.01176
10,30,570,0.02386
10,30,570,0.02508
10,30,570,0.02762
10,30,570,0.02888
10,30,570,0.03202
10,30,570,0.0376
10,30,570,0.03968
10,30,570,0.04128
10,31,571,0.00294
10,31,571,0.00396
10,31,571,0.00556
10,31,571,0.0082
10,31,571,0.01302
10,31,571,0.01446
10,31,571,0.01562
10,31,571,0.0185
10,31,571,0.01954
10,31,571,0.02262
10,31,571,0.02428
10,31,571,0.02564
10,31,571,0.03298
10,31,571,0.03376
10,31,571,0.03464
10,31,571,0.03794
10,31,571,0.04084
10,31,571,0.044
10,31,571,0.04942
10,32,572,0.00296
10,32,572,0.00416
10,32,572,0.00522
10,32,572,0.00778
10,32,572,0.00876
10,32,572,0.01544
10,32,572,0.02138
10,32,572,0.02332
10,32,572,0.02424
10,32,572,0.0279
10,32,572,0.03164
10,32,572,0.03664
10,32,572,0.0424
10,32,572,0.04542
10,32,572,0.05058
10,32,572,0.06284
10,32,572,0.0991
10,33,573,0.00236
10,33,573,0.00436
10,33,573,0.00578
10,33,573,0.00902
10,33,573,0.0099
10,33,573,0.0122
10,33,573,0.01454
10,33,573,0.0166
10,33,573,0.02122
10,33,573,0.0222
10,33,573,0.02662
10,33,573,0.03606
10,33,573,0.03832
10,33,573,0.04026
10,33,573,0.04246
10,33,573,0.04478
10,33,573,0.04678
10,33,573,0.0512
10,33,573,0.08104
10,33,573,0.0979
10,34,574,0.00234
10,34,574,0.00318
10,34,574,0.00514
10,34,574,0.01258
10,34,574,0.01346
10,34,574,0.01662
10,34,574,0.01878
10,34,574,0.02032
10,34,574,0.0285
10,34,574,0.02982
10,34,574,0.0325
10,34,574,0.04388
10,34,574,0.04544
10,34,574,0.04772
10,34,574,0.04886
10,34,574,0.0502
10,35,575,0.00424
10,35,575,0.00544
10,35,575,0.00962
10,35,575,0.01392
10,35,575,0.0149
10,35,575,0.01862
10,35,575,0.02382
10,35,575,0.02502
10,35,575,0.0267
10,35,575,0.03222
10,35,575,0.0336
10,35,575,0.03866
10,35,575,0.04384
10,36,576,0.00352
10,36,576,0.00544
10,36,576,0.00818
10,36,576,0.0099
10,36,576,0.01084
10,36,576,0.01194
10,36,576,0.01466
10,36,576,0.02046
10,36,576,0.02184
10,36,576,0.02324
10,36,576,0.02924
10,36,576,0.03166
10,36,576,0.03612
10,36,576,0.03946
10,36,576,0.04092
10,36,576,0.0497
10,37,577,0.00316
10,37,577,0.00396
10,37,577,0.00488
10,37,577,0.0072
10,37,577,0.0109
10,37,577,0.01528
10,37,577,0.01614
10,37,577,0.02116
10,37,577,0.02252
10,37,577,0.0261
10,37,577,0.03044
10,37,577,0.03192
10,37,577,0.03632
10,37,577,0.04198
10,37,577,0.04494
10,37,577,0.0472
10,37,577,0.09258
10,38,578,0.00258
10,38,578,0.00406
10,38,578,0.0059
10,38,578,0.00864
10,38,578,0.01192
10,38,578,0.01598
10,38,578,0.02406
10,38,578,0.02496
10,38,578,0.02718
10,38,578,0.03174
10,38,578,0.03374
10,38,578,0.03966
10,38,578,0.04106
10,38,578,0.0444
10,38,578,0.04638
10,39,579,0.00274
10,39,579,0.00358
10,39,579,0.00468
10,39,579,0.00552
10,39,579,0.00656
10,39,579,0.01114
10,39,579,0.01228
10,39,579,0.01374
10,39,579,0.01672
10,39,579,0.01756
10,39,579,0.0275
10,39,579,0.0284
10,39,579,0.02984
10,39,579,0.03176
10,39,579,0.0334
10,39,579,0.03542
10,39,579,0.03684
10,39,579,0.03824
10,39,579,0.04118
10,39,579,0.04872
10,39,579,0.07262
10,40,580,0.00254
10,40,580,0.00348
10,40,580,0.00434
10,40,580,0.00538
10,40,580,0.00672
10,40,580,0.0084
10,40,580,0.01006
10,40,580,0.01248
10,40,580,0.02266
10,40,580,0.02372
10,40,580,0.02626
10,40,580,0.0273
10,40,580,0.03082
10,40,580,0.03328
10,40,580,0.0342
10,40,580,0.03622
10,40,580,0.04054
10,40,580,0.04202
10,40,580,0.04854
10,41,581,0.0028
10,41,581,0.00474
10,41,581,0.00558
10,41,581,0.00662
10,41,581,0.00838
10,41,581,0.01484
10,41,581,0.01718
10,41,581,0.0183
10,41,581,0.0232
10,41,581,0.0274
10,41,581,0.02864
10,41,581,0.03684
10,41,581,0.03764
10,41,581,0.03894
10,41,581,0.044
10,42,582,0.00316
10,42,582,0.00522
10,42,582,0.00738
10,42,582,0.0104
10,42,582,0.01154
10,42,582,0.01458
10,42,582,0.01574
10,42,582,0.01754
10,42,582,0.0216
10,42,582,0.023
10,42,582,0.02886
10,42,582,0.03126
10,42,582,0.03474
10,42,582,0.03638
10,42,582,0.03886
10,42,582,0.04902
10,42,582,0.05064
10,43,583,0.00254
10,43,583,0.00346
10,43,583,0.00452
10,43,583,0.0064
10,43,583,0.00742
10,43,583,0.01374
10,43,583,0.0183
10,43,583,0.0221
10,43,583,0.0292
10,43,583,0.04138
10,43,583,0.04388
10,43,583,0.04612
10,43,583,0.04898
10,44,584,0.00058
10,44,584,0.00256
10,44,584,0.00422
10,44,584,0.00632
10,44,584,0.01004
10,44,584,0.01318
10,44,584,0.01464
10,44,584,0.01888
10,44,584,0.02088
10,44,584,0.02494
10,44,584,0.02638
10,44,584,0.03222
10,44,584,0.0375
10,44,584,0.03882
10,44,584,0.04784
10,44,584,0.04928
10,45,585,0.00246
10,45,585,0.00426
10,45,585,0.0058
10,45,585,0.00726
10,45,585,0.00858
10,45,585,0.01254
10,45,585,0.01396
10,45,585,0.01966
10,45,585,0.02144
10,45,585,0.0228
10,45,585,0.02392
10,45,585,0.02882
10,45,585,0.03224
10,45,585,0.03326
10,45,585,0.03632
10,45,585,0.04376
10,45,585,0.04672
10,46,586,0.00246
10,46,586,0.00328
10,46,586,0.0042
10,46,586,0.00636
10,46,586,0.0072
10,46,586,0.00832
10,46,586,0.00968
10,46,586,0.01856
10,46,586,0.01934
10,46,586,0.02312
10,46,586,0.02654
10,46,586,0.02788
10,46,586,0.03532
10,46,586,0.03974
10,46,586,0.04262
10,46,586,0.04526
10,46,586,0.05084
10,46,586,0.07268
10,47,587,0.00326
10,47,587,0.00416
10,47,587,0.00498
10,47,587,0.00814
10,47,587,0.01282
10,47,587,0.01468
10,47,587,0.01678
10,47,587,0.01944
10,47,587,0.0226
10,47,587,0.02482
10,47,587,0.02866
10,47,587,0.02952
10,47,587,0.0376
10,47,587,0.04528
10,47,587,0.04614
10,47,587,0.0479
10,48,588,0.00208
10,48,588,0.0029
10,48,588,0.00374
10,48,588,0.00754
10,48,588,0.01016
10,48,588,0.01326
10,48,588,0.01612
10,48,588,0.02122
10,48,588,0.02724
10,48,588,0.03164
10,48,588,0.03348
10,48,588,0.03464
10,48,588,0.04098
10,48,588,0.04264
10,48,588,0.04378
10,48,588,0.04828
10,48,588,0.09198
10,49,589,0.00302
10,49,589,0.00512
10,49,589,0.00704
10,49,589,0.01066
10,49,589,0.01166
10,49,589,0.0136
10,49,589,0.01534
10,49,589,0.0249
10,49,589,0.02598
10,49,589,0.02954
10,49,589,0.03258
10,49,589,0.03668
10,49,589,0.04624
10,49,589,0.09388
10,50,590,0.00228
10,50,590,0.00308
10,50,590,0.0051
10,50,590,0.00606
10,50,590,0.01016
10,50,590,0.01136
10,50,590,0.01398
10,50,590,0.0163
10,50,590,0.01874
10,50,590,0.02268
10,50,590,0.02454
10,50,590,0.0273
10,50,590,0.02812
10,50,590,0.03652
10,50,590,0.03854
10,50,590,0.04294
10,50,590,0.04392
10,50,590,0.04578
10,50,590,0.0476
10,50,590,0.0497
10,51,591,0.00408
10,51,591,0.00592
10,51,591,0.00682
10,51,591,0.00942
10,51,591,0.01094
10,51,591,0.01216
10,51,591,0.01478
10,51,591,0.01766
10,51,591,0.01924
10,51,591,0.02892
10,51,591,0.03186
10,51,591,0.03544
10,51,591,0.03968
10,51,591,0.04224
10,51,591,0.04994
10,52,592,0.00262
10,52,592,0.0039
10,52,592,0.0061
10,52,592,0.00766
10,52,592,0.0092
10,52,592,0.01116
10,52,592,0.01226
10,52,592,0.0146
10,52,592,0.01686
10,52,592,0.02192
10,52,592,0.02792
10,52,592,0.03268
10,52,592,0.0335
10,52,592,0.03552
10,52,592,0.03882
10,52,592,0.04184
10,53,593,0.00132
10,53,593,0.00278
10,53,593,0.00368
10,53,593,0.01012
10,53,593,0.01276
10,53,593,0.01484
10,53,593,0.01716
10,53,593,0.02216
10,53,593,0.02362
10,53,593,0.02622
10,53,593,0.02982
10,53,593,0.03326
10,53,593,0.0382
10,53,593,0.07636
10,53,593,0.08358
10,54,594,0.00254
10,54,594,0.00446
10,54,594,0.00634
10,54,594,0.01142
10,54,594,0.01644
10,54,594,0.01968
10,54,594,0.02216
10,54,594,0.02382
10,54,594,0.02524
10,54,594,0.02686
10,54,594,0.03036
10,54,594,0.03178
10,54,594,0.03714
10,54,594,0.0432
10,54,594,0.04498
10,54,594,0.07384
10,55,595,0.00606
10,55,595,0.00708
10,55,595,0.00824
10,55,595,0.01068
10,55,595,0.01282
10,55,595,0.01454
10,55,595,0.01566
10,55,595,0.02412
10,55,595,0.0286
10,55,595,0.0323
10,55,595,0.0344
10,55,595,0.03696
10,55,595,0.03792
10,55,595,0.04022
10,55,595,0.044
10,55,595,0.04922
10,55,595,0.05086
10,55,595,0.09748
10,56,596,0.003
10,56,596,0.00438
10,56,596,0.00828
10,56,596,0.00922
10,56,596,0.01164
10,56,596,0.0125
10,56,596,0.01568
10,56,596,0.01934
10,56,596,0.0204
10,56,596,0.02214
10,56,596,0.02552
10,56,596,0.03022
10,56,596,0.03338
10,56,596,0.03752
10,56,596,0.039
10,56,596,0.0399
10,56,596,0.04226
10,56,596,0.05118
10,57,597,0.00332
10,57,597,0.005
10,57,597,0.00762
10,57,597,0.00888
10,57,597,0.0108
10,57,597,0.01196
10,57,597,0.01382
10,57,597,0.01474
10,57,597,0.01676
10,57,597,0.0206
10,57,597,0.02766
10,57,597,0.02958
10,57,597,0.03142
10,57,597,0.03444
10,57,597,0.03734
10,57,597,0.03868
10,57,597,0.04104
10,57,597,0.04282
10,57,597,0.04552
10,57,597,0.04924
10,58,598,0.00246
10,58,598,0.00334
10,58,598,0.0048
10,58,598,0.00582
10,58,598,0.00746
10,58,598,0.01008
10,58,598,0.0131
10,58,598,0.01702
10,58,598,0.02016
10,58,598,0.0246
10,58,598,0.03724
10,58,598,0.04052
10,58,598,0.04258
10,58,598,0.0444
10,58,598,0.04836
10,59,599,0.00278
10,59,599,0.00408
10,59,599,0.00558
10,59,599,0.00684
10,59,599,0.01046
10,59,599,0.01252
10,59,599,0.01476
10,59,599,0.01648
10,59,599,0.01858
10,59,599,0.0237
10,59,599,0.02532
10,59,599,0.02712
10,59,599,0.02806
10,59,599,0.03678
10,59,599,0.04702
10,59,599,0.04922
10,60,600,0.0027
10,60,600,0.00462
10,60,600,0.00602
10,60,600,0.0093
10,60,600,0.0182
10,60,600,0.01902
10,60,600,0.02364
10,60,600,0.02684
10,60,600,0.02864
10,60,600,0.03706
10,60,600,0.04252
10,60,600,0.04414
11,1,601,0.00266
11,1,601,0.00348
11,1,601,0.00498
11,1,601,0.00622
11,1,601,0.00912
11,1,601,0.0109
11,1,601,0.01224
11,1,601,0.01312
11,1,601,0.0165
11,1,601,0.02076
11,1,601,0.02246
11,1,601,0.02822
11,1,601,0.03064
11,1,601,0.03152
11,1,601,0.03412
11,1,601,0.03656
11,1,601,0.03926
11,1,601,0.04308
11,1,601,0.04658
11,2,602,0.00286
11,2,602,0.00366
11,2,602,0.00614
11,2,602,0.00734
11,2,602,0.00984
11,2,602,0.0107
11,2,602,0.01298
11,2,602,0.01396
11,2,602,0.01778
11,2,602,0.01992
11,2,602,0.02442
11,2,602,0.03
11,2,602,0.03094
11,2,602,0.03458
11,2,602,0.0369
11,2,602,0.03938
11,2,602,0.0407
11,2,602,0.04462
11,3,603,0.00302
11,3,603,0.00438
11,3,603,0.00626
11,3,603,0.00772
11,3,603,0.00996
11,3,603,0.01274
11,3,603,0.01426
11,3,603,0.01564
11,3,603,0.02452
11,3,603,0.02644
11,3,603,0.03132
11,3,603,0.03384
11,3,603,0.03586
11,3,603,0.03706
11,3,603,0.04424
11,3,603,0.0471
11,3,603,0.04806
11,3,603,0.07338
11,3,603,0.08448
11,4,604,0.0024
11,4,604,0.00524
11,4,604,0.00606
11,4,604,0.00792
11,4,604,0.00966
11,4,604,0.01516
11,4,604,0.0162
11,4,604,0.0276
11,4,604,0.0334
11,4,604,0.03488
11,4,604,0.03854
11,4,604,0.0466
11,4,604,0.04856
11,4,604,0.05038
11,5,605,0.00318
11,5,605,0.0058
11,5,605,0.00662
11,5,605,0.0087
11,5,605,0.01264
11,5,605,0.01548
11,5,605,0.0192
11,5,605,0.0256
11,5,605,0.02854
11,5,605,0.02958
11,5,605,0.03162
11,5,605,0.03382
11,5,605,0.04022
11,5,605,0.04132
11,5,605,0.04222
11,5,605,0.04386
11,5,605,0.04844
11,5,605,0.0512
11,5,605,0.08824
11,5,605,0.09794
11,6,606,0.0024
11,6,606,0.0033
11,6,606,0.00492
11,6,606,0.01116
11,6,606,0.01336
11,6,606,0.01846
11,6,606,0.02204
11,6,606,0.023
11,6,606,0.02574
11,6,606,0.03212
11,6,606,0.0341
11,6,606,0.03518
11,6,606,0.03786
11,6,606,0.03884
11,6,606,0.04772
11,6,606,0.04856
11,6,606,0.07752
11,6,606,0.09792
11,7,607,0.00258
11,7,607,0.0035
11,7,607,0.00626
11,7,607,0.00836
11,7,607,0.01004
11,7,607,0.01158
11,7,607,0.01562
11,7,607,0.0179
11,7,607,0.01878
11,7,607,0.03022
11,7,607,0.03352
11,7,607,0.03668
11,7,607,0.0395
11,7,607,0.04044
11,7,607,0.05094
11,8,608,0.00264
11,8,608,0.0051
11,8,608,0.00656
11,8,608,0.00778
11,8,608,0.01532
11,8,608,0.01624
11,8,608,0.01748
11,8,608,0.02328
11,8,608,0.02414
11,8,608,0.02724
11,8,608,0.0325
11,8,608,0.03396
11,8,608,0.04186
11,8,608,0.04598
11,8,608,0.0489
11,8,608,0.05026
11,9,609,0.00268
11,9,609,0.0039
11,9,609,0.00654
11,9,609,0.00952
11,9,609,0.01174
11,9,609,0.01268
11,9,609,0.01534
11,9,609,0.01628
11,9,609,0.02118
11,9,609,0.02388
11,9,609,0.02676
11,9,609,0.02764
11,9,609,0.0391
11,9,609,0.0405
11,9,609,0.04236
11,9,609,0.04412
11,9,609,0.04816
11,9,609,0.04962
11,9,609,0.0864
11,10,610,0.00232
11,10,610,0.00336
11,10,610,0.0043
11,10,610,0.00682
11,10,610,0.00886
11,10,610,0.0106
11,10,610,0.01406
11,10,610,0.01886
11,10,610,0.02436
11,10,610,0.0285
11,10,610,0.03318
11,10,610,0.03472
11,10,610,0.03718
11,10,610,0.04156
11,10,610,0.04242
11,10,610,0.0456
11,10,610,0.04734
11,10,610,0.0497
11,11,611,0.00298
11,11,611,0.00558
11,11,611,0.00678
11,11,611,0.00914
11,11,611,0.01102
11,11,611,0.01394
11,11,611,0.01568
11,11,611,0.01832
11,11,611,0.02392
11,11,611,0.02532
11,11,611,0.02626
11,11,611,0.0301
11,11,611,0.03564
11,11,611,0.03892
11,11,611,0.04302
11,11,611,0.04616
11,11,611,0.04706
11,12,612,0.00258
11,12,612,0.00558
11,12,612,0.0071
11,12,612,0.01018
11,12,612,0.01224
11,12,612,0.01494
11,12,612,0.01986
11,12,612,0.02624
11,12,612,0.02774
11,12,612,0.0301
11,12,612,0.0314
11,12,612,0.03506
11,12,612,0.03878
11,12,612,0.04166
11,12,612,0.04264
11,12,612,0.04454
11,12,612,0.04818
11,12,612,0.04904
11,12,612,0.05008
11,13,613,0.00252
11,13,613,0.00338
11,13,613,0.00428
11,13,613,0.00544
11,13,613,0.01444
11,13,613,0.01532
11,13,613,0.01742
11,13,613,0.0185
11,13,613,0.02036
11,13,613,0.0256
11,13,613,0.03008
11,13,613,0.03114
11,13,613,0.03424
11,13,613,0.0361
11,13,613,0.03738
11,13,613,0.0426
11,13,613,0.04346
11,13,613,0.0503
11,14,614,0.0028
11,14,614,0.00412
11,14,614,0.00628
11,14,614,0.00806
11,14,614,0.00908
11,14,614,0.01244
11,14,614,0.017
11,14,614,0.018
11,14,614,0.02056
11,14,614,0.0214
11,14,614,0.02422
11,14,614,0.02908
11,14,614,0.03042
11,14,614,0.0328
